dataset,channel,frequency_bin,domain_score,domain_mask,fault_mask,quadrant
TEP,24,23,0.06297028809785843,0.6618075966835022,0.41867128014564514,fault_low_domain_high
TEP,24,24,0.04765161871910095,0.19708454608917236,0.5391783714294434,fault_high_domain_low
TEP,24,25,0.043347034603357315,0.08571428805589676,0.48465749621391296,fault_low_domain_low
TEP,24,26,0.049134913831949234,0.24081632494926453,0.5737617611885071,fault_high_domain_low
TEP,24,27,0.043748874217271805,0.09154518693685532,0.5642625689506531,fault_high_domain_low
TEP,24,28,0.04241122305393219,0.07230320572853088,0.5142466425895691,fault_high_domain_low
TEP,24,29,0.03900701925158501,0.030903790146112442,0.4736948013305664,fault_low_domain_low
TEP,24,30,0.04587714746594429,0.13994169235229492,0.46534061431884766,fault_low_domain_low
TEP,24,31,0.051696620881557465,0.31253644824028015,0.5124916434288025,fault_high_domain_low
TEP,24,32,0.03569120913743973,0.008746355772018433,0.3984369933605194,fault_low_domain_low
TEP,25,0,0.04797558858990669,0.2058309018611908,0.5697412490844727,fault_high_domain_low
TEP,25,1,0.06875935941934586,0.7731778621673584,0.5701160430908203,fault_high_domain_high
TEP,25,2,0.0613178126513958,0.621574342250824,0.4603491723537445,fault_low_domain_high
TEP,25,3,0.08066979795694351,0.9154518842697144,0.29185256361961365,fault_low_domain_high
TEP,25,4,0.05990675464272499,0.5807580351829529,0.472757488489151,fault_low_domain_high
TEP,25,5,0.07907037436962128,0.905539333820343,0.2771078646183014,fault_low_domain_high
TEP,25,6,0.06196907162666321,0.6390670537948608,0.29149487614631653,fault_low_domain_high
TEP,25,7,0.06642848998308182,0.728863000869751,0.28674188256263733,fault_low_domain_high
TEP,25,8,0.057258423417806625,0.4938775599002838,0.46786078810691833,fault_low_domain_low
TEP,25,9,0.060273926705121994,0.5900874733924866,0.29140806198120117,fault_low_domain_high
TEP,25,10,0.05891060456633568,0.5475218892097473,0.29897043108940125,fault_low_domain_high
TEP,25,11,0.05970984324812889,0.5725947618484497,0.2627504765987396,fault_low_domain_high
TEP,25,12,0.061963021755218506,0.6379008889198303,0.2898842990398407,fault_low_domain_high
TEP,25,13,0.06798382103443146,0.7551020383834839,0.3588913083076477,fault_low_domain_high
TEP,25,14,0.0576930046081543,0.5142857432365417,0.2723347842693329,fault_low_domain_high
TEP,25,15,0.0735166072845459,0.8501457571983337,0.3815580904483795,fault_low_domain_high
TEP,25,16,0.07983489334583282,0.9107871651649475,0.38186773657798767,fault_low_domain_high
TEP,25,17,0.07200388610363007,0.832069993019104,0.3591509461402893,fault_low_domain_high
TEP,25,18,0.06010087952017784,0.5877550840377808,0.3099105656147003,fault_low_domain_high
TEP,25,19,0.05312591791152954,0.3603498637676239,0.34917303919792175,fault_low_domain_low
TEP,25,20,0.05313745141029358,0.3615160286426544,0.29502004384994507,fault_low_domain_low
TEP,25,21,0.05246720463037491,0.3352769613265991,0.31411096453666687,fault_low_domain_low
TEP,25,22,0.06110231578350067,0.6134110689163208,0.3206094205379486,fault_low_domain_high
TEP,25,23,0.05275135487318039,0.3469387888908386,0.25926151871681213,fault_low_domain_low
TEP,25,24,0.055096305906772614,0.4204081594944,0.36330923438072205,fault_low_domain_low
TEP,25,25,0.05268454924225807,0.34285715222358704,0.2584071755409241,fault_low_domain_low
TEP,25,26,0.05243571847677231,0.3329446017742157,0.2754337191581726,fault_low_domain_low
TEP,25,27,0.05572979524731636,0.4413994252681732,0.28629806637763977,fault_low_domain_low
TEP,25,28,0.05341482162475586,0.3737609386444092,0.3205690383911133,fault_low_domain_low
TEP,25,29,0.05473272129893303,0.4087463617324829,0.2646411657333374,fault_low_domain_low
TEP,25,30,0.046592142432928085,0.16034986078739166,0.27636656165122986,fault_low_domain_low
TEP,25,31,0.041476842015981674,0.05714285746216774,0.27655351161956787,fault_low_domain_low
TEP,25,32,0.03803565725684166,0.02099125273525715,0.2839704155921936,fault_low_domain_low
TEP,26,0,0.04612370580434799,0.14635568857192993,0.6631383895874023,fault_high_domain_low
TEP,26,1,0.16933573782444,0.9953352808952332,0.6514855027198792,fault_high_domain_high
TEP,26,2,0.060391560196876526,0.5947521924972534,0.5622414946556091,fault_high_domain_high
TEP,26,3,0.05550309643149376,0.4326530694961548,0.4842854142189026,fault_low_domain_low
TEP,26,4,0.07428155839443207,0.8618075847625732,0.6121759414672852,fault_high_domain_high
TEP,26,5,0.06864248961210251,0.7685131430625916,0.2812696397304535,fault_low_domain_high
TEP,26,6,0.060939982533454895,0.608746349811554,0.3633855879306793,fault_low_domain_high
TEP,26,7,0.05892733857035637,0.5481049418449402,0.5090107917785645,fault_high_domain_high
TEP,26,8,0.06266458332538605,0.6542273759841919,0.34799811244010925,fault_low_domain_high
TEP,26,9,0.08169835060834885,0.9230320453643799,0.4070597290992737,fault_low_domain_high
TEP,26,10,0.07035434246063232,0.8081632852554321,0.3720940053462982,fault_low_domain_high
TEP,26,11,0.056515052914619446,0.46880465745925903,0.3371223211288452,fault_low_domain_low
TEP,26,12,0.06674923747777939,0.7364431619644165,0.3207036256790161,fault_low_domain_high
TEP,26,13,0.05785619467496872,0.518367350101471,0.2781864106655121,fault_low_domain_high
TEP,26,14,0.06258787214756012,0.6518950462341309,0.5215739011764526,fault_high_domain_high
TEP,26,15,0.05857106298208237,0.5393586158752441,0.4187997281551361,fault_low_domain_high
TEP,26,16,0.06194769963622093,0.6373177766799927,0.29912057518959045,fault_low_domain_high
TEP,26,17,0.0655285194516182,0.7125364542007446,0.37218528985977173,fault_low_domain_high
TEP,26,18,0.05732611566781998,0.4979591965675354,0.48309314250946045,fault_low_domain_low
TEP,26,19,0.05884983763098717,0.5451894998550415,0.2661888003349304,fault_low_domain_high
TEP,26,20,0.07112394273281097,0.819242000579834,0.3301224112510681,fault_low_domain_high
TEP,26,21,0.05260363593697548,0.3405247926712036,0.34946367144584656,fault_low_domain_low
TEP,26,22,0.049809183925390244,0.2612244784832001,0.3545503616333008,fault_low_domain_low
TEP,26,23,0.061723288148641586,0.6303207278251648,0.49813610315322876,fault_low_domain_high
TEP,26,24,0.03982987254858017,0.03790087625384331,0.4809901714324951,fault_low_domain_low
TEP,26,25,0.046456024050712585,0.1545189470052719,0.5094624757766724,fault_high_domain_low
TEP,26,26,0.04681971296668053,0.1690962165594101,0.3502519428730011,fault_low_domain_low
TEP,26,27,0.04362478107213974,0.08979591727256775,0.34491878747940063,fault_low_domain_low
TEP,26,28,0.03573272377252579,0.009329445660114288,0.3844515085220337,fault_low_domain_low
TEP,26,29,0.04664652422070503,0.1638484001159668,0.4714048504829407,fault_low_domain_low
TEP,26,30,0.048548705875873566,0.22565597295761108,0.4795953631401062,fault_low_domain_low
TEP,26,31,0.04087521880865097,0.050145771354436874,0.46181514859199524,fault_low_domain_low
TEP,26,32,0.042001765221357346,0.0641399398446083,0.37171900272369385,fault_low_domain_low
TEP,27,0,0.13597150146961212,0.9889212846755981,0.38346007466316223,fault_low_domain_high
TEP,27,1,0.06912429630756378,0.7842565774917603,0.6245986819267273,fault_high_domain_high
TEP,27,2,0.06828330457210541,0.7586005926132202,0.5482500791549683,fault_high_domain_high
TEP,27,3,0.06367313861846924,0.6758017539978027,0.7078853845596313,fault_high_domain_high
TEP,27,4,0.06679625809192657,0.7381924390792847,0.3158169686794281,fault_low_domain_high
TEP,27,5,0.07201802730560303,0.8326530456542969,0.28961536288261414,fault_low_domain_high
TEP,27,6,0.06155819818377495,0.6256559491157532,0.28033119440078735,fault_low_domain_high
TEP,27,7,0.07058126479387283,0.8099125623703003,0.2621769309043884,fault_low_domain_high
TEP,27,8,0.06587911397218704,0.7172011733055115,0.30559948086738586,fault_low_domain_high
TEP,27,9,0.08117801696062088,0.9189504384994507,0.31239384412765503,fault_low_domain_high
TEP,27,10,0.07826508581638336,0.896793007850647,0.26708200573921204,fault_low_domain_high
TEP,27,11,0.04731688275933266,0.18658892810344696,0.30624622106552124,fault_low_domain_low
TEP,27,12,0.05983349308371544,0.5766763687133789,0.29403284192085266,fault_low_domain_high
TEP,27,13,0.05983489379286766,0.5772594809532166,0.2995974123477936,fault_low_domain_high
TEP,27,14,0.05477435886859894,0.4104956388473511,0.2696225941181183,fault_low_domain_low
TEP,27,15,0.0701303705573082,0.8029154539108276,0.27841296792030334,fault_low_domain_high
TEP,27,16,0.06668204069137573,0.7358600497245789,0.28493767976760864,fault_low_domain_high
TEP,27,17,0.06366919726133347,0.6752186417579651,0.27650001645088196,fault_low_domain_high
TEP,27,18,0.062042295932769775,0.640816330909729,0.3291444778442383,fault_low_domain_high
TEP,27,19,0.057286571711301804,0.49504372477531433,0.26741132140159607,fault_low_domain_low
TEP,27,20,0.05963717773556709,0.5702623724937439,0.2911083698272705,fault_low_domain_high
TEP,27,21,0.05263613536953926,0.34110787510871887,0.2728933095932007,fault_low_domain_low
TEP,27,22,0.05722613260149956,0.48921284079551697,0.28797587752342224,fault_low_domain_low
TEP,27,23,0.04413539171218872,0.10204081982374191,0.37129589915275574,fault_low_domain_low
TEP,27,24,0.057392966002225876,0.5032069683074951,0.3698131740093231,fault_low_domain_high
TEP,27,25,0.0446077436208725,0.10962098836898804,0.26077452301979065,fault_low_domain_low
TEP,27,26,0.05484180897474289,0.4116618037223816,0.28912726044654846,fault_low_domain_low
TEP,27,27,0.0422474630177021,0.0693877562880516,0.32613152265548706,fault_low_domain_low
TEP,27,28,0.0415620394051075,0.057725947350263596,0.38626277446746826,fault_low_domain_low
TEP,27,29,0.04056638106703758,0.044897958636283875,0.3582529127597809,fault_low_domain_low
TEP,27,30,0.03838241100311279,0.02332361601293087,0.34809204936027527,fault_low_domain_low
TEP,27,31,0.047252994030714035,0.18542273342609406,0.40529632568359375,fault_low_domain_low
TEP,27,32,0.04043804854154587,0.04373177886009216,0.256940633058548,fault_low_domain_low
TEP,28,0,0.059391070157289505,0.5638483762741089,0.3734860420227051,fault_low_domain_high
TEP,28,1,0.14000938832759857,0.9906705617904663,0.5931652784347534,fault_high_domain_high
TEP,28,2,0.06594762206077576,0.7177842855453491,0.5057275295257568,fault_high_domain_high
TEP,28,3,0.05932139605283737,0.5615160465240479,0.48515549302101135,fault_low_domain_high
TEP,28,4,0.06842224299907684,0.7638484239578247,0.6131410002708435,fault_high_domain_high
TEP,28,5,0.06959252059459686,0.7924198508262634,0.5775496959686279,fault_high_domain_high
TEP,28,6,0.07277921587228775,0.8396501541137695,0.3315776586532593,fault_low_domain_high
TEP,28,7,0.09331635385751724,0.9725947380065918,0.41164013743400574,fault_low_domain_high
TEP,28,8,0.056113146245479584,0.45830902457237244,0.5133844017982483,fault_high_domain_low
TEP,28,9,0.06728866696357727,0.7428571581840515,0.3854367733001709,fault_low_domain_high
TEP,28,10,0.08149444311857224,0.9206997156143188,0.42258721590042114,fault_low_domain_high
TEP,28,11,0.060684576630592346,0.6034985184669495,0.38722601532936096,fault_low_domain_high
TEP,28,12,0.08005572855472565,0.9125364422798157,0.44958263635635376,fault_low_domain_high
TEP,28,13,0.06779700517654419,0.750437319278717,0.3024568259716034,fault_low_domain_high
TEP,28,14,0.07585249096155167,0.8798834085464478,0.3616630434989929,fault_low_domain_high
TEP,28,15,0.07100842148065567,0.8169096112251282,0.484443724155426,fault_low_domain_high
TEP,28,16,0.07950302958488464,0.9084548354148865,0.35181859135627747,fault_low_domain_high
TEP,28,17,0.07127422839403152,0.8209912776947021,0.5223696827888489,fault_high_domain_high
TEP,28,18,0.05494769290089607,0.4151603579521179,0.3860540986061096,fault_low_domain_low
TEP,28,19,0.05625905469059944,0.462390661239624,0.3618122339248657,fault_low_domain_low
TEP,28,20,0.0735064148902893,0.8495627045631409,0.426174521446228,fault_low_domain_high
TEP,28,21,0.0533466637134552,0.3696793019771576,0.44091758131980896,fault_low_domain_low
TEP,28,22,0.05427815392613411,0.39533528685569763,0.4421411454677582,fault_low_domain_low
TEP,28,23,0.05511704087257385,0.4221574366092682,0.4125596582889557,fault_low_domain_low
TEP,28,24,0.03824545815587044,0.02215743437409401,0.4775846302509308,fault_low_domain_low
TEP,28,25,0.055736981332302094,0.4419825077056885,0.460688054561615,fault_low_domain_low
TEP,28,26,0.04755939170718193,0.1941690891981125,0.42032837867736816,fault_low_domain_low
TEP,28,27,0.044020380824804306,0.09795918315649033,0.4880724251270294,fault_low_domain_low
TEP,28,28,0.04255049675703049,0.07638484239578247,0.5575860142707825,fault_high_domain_low
TEP,28,29,0.04821566119790077,0.21282799541950226,0.5041452646255493,fault_high_domain_low
TEP,28,30,0.04488648474216461,0.11778425425291061,0.4395502805709839,fault_low_domain_low
TEP,28,31,0.03939409181475639,0.03323615342378616,0.5095861554145813,fault_high_domain_low
TEP,28,32,0.034328561276197433,0.0034985423553735018,0.4354455769062042,fault_low_domain_low
TEP,29,0,0.055340927094221115,0.4285714328289032,0.5830960869789124,fault_high_domain_low
TEP,29,1,0.09868065267801285,0.9778425693511963,0.6118282675743103,fault_high_domain_high
TEP,29,2,0.06872442364692688,0.7720116376876831,0.4413658380508423,fault_low_domain_high
TEP,29,3,0.05841532349586487,0.5352769494056702,0.41300687193870544,fault_low_domain_high
TEP,29,4,0.06866376847028732,0.7696793079376221,0.675301194190979,fault_high_domain_high
TEP,29,5,0.064018614590168,0.6822157502174377,0.3249582052230835,fault_low_domain_high
TEP,29,6,0.0679304301738739,0.7545189261436462,0.3585655689239502,fault_low_domain_high
TEP,29,7,0.07132715731859207,0.8239067196846008,0.3204874098300934,fault_low_domain_high
TEP,29,8,0.0693269893527031,0.7877551317214966,0.30139291286468506,fault_low_domain_high
TEP,29,9,0.06324907392263412,0.6670553684234619,0.33595940470695496,fault_low_domain_high
TEP,29,10,0.060146134346723557,0.5883381962776184,0.45283982157707214,fault_low_domain_high
TEP,29,11,0.06742646545171738,0.7451894879341125,0.3461630940437317,fault_low_domain_high
TEP,29,12,0.07095150649547577,0.8157434463500977,0.32188451290130615,fault_low_domain_high
TEP,29,13,0.07389669120311737,0.8565597534179688,0.370022714138031,fault_low_domain_high
TEP,29,14,0.05462488532066345,0.40816327929496765,0.3806113302707672,fault_low_domain_low
TEP,29,15,0.06390765309333801,0.6798833608627319,0.4873921573162079,fault_low_domain_high
TEP,29,16,0.059529148042201996,0.5679300427436829,0.4245033860206604,fault_low_domain_high
TEP,29,17,0.06357410550117493,0.672886312007904,0.5043579936027527,fault_high_domain_high
TEP,29,18,0.04749847203493118,0.1912536472082138,0.4149581491947174,fault_low_domain_low
TEP,29,19,0.05789154767990112,0.5195335149765015,0.43025246262550354,fault_low_domain_high
TEP,29,20,0.056511081755161285,0.4682215750217438,0.3318929970264435,fault_low_domain_low
TEP,29,21,0.05443422868847847,0.3994169235229492,0.3756139874458313,fault_low_domain_low
TEP,29,22,0.05476699396967888,0.4099125266075134,0.5557332634925842,fault_high_domain_low
TEP,29,23,0.05592920631170273,0.4524781405925751,0.3405282497406006,fault_low_domain_low
TEP,29,24,0.06155899912118912,0.6262390613555908,0.4284447133541107,fault_low_domain_high
TEP,29,25,0.046360671520233154,0.15160350501537323,0.38527724146842957,fault_low_domain_low
TEP,29,26,0.04185798391699791,0.06122449040412903,0.4213755428791046,fault_low_domain_low
TEP,29,27,0.04606133699417114,0.1440233290195465,0.4659166634082794,fault_low_domain_low
TEP,29,28,0.03744828328490257,0.017492711544036865,0.599339485168457,fault_high_domain_low
TEP,29,29,0.0368218757212162,0.012827988713979721,0.5665282607078552,fault_high_domain_low
TEP,29,30,0.03750002384185791,0.01807580143213272,0.5632312297821045,fault_high_domain_low
TEP,29,31,0.04776758328080177,0.1994169056415558,0.48956143856048584,fault_low_domain_low
TEP,29,32,0.0406387522816658,0.046064138412475586,0.38196250796318054,fault_low_domain_low
TEP,30,0,0.0692690908908844,0.7860058546066284,0.4315422475337982,fault_low_domain_high
TEP,30,1,0.13347512483596802,0.9883381724357605,0.6129102110862732,fault_high_domain_high
TEP,30,2,0.05317699909210205,0.3632653057575226,0.5893481373786926,fault_high_domain_low
TEP,30,3,0.06008116900920868,0.5848396420478821,0.5759126543998718,fault_high_domain_high
TEP,30,4,0.0649995356798172,0.7043731808662415,0.5555443167686462,fault_high_domain_high
TEP,30,5,0.07753807306289673,0.892711341381073,0.6050873398780823,fault_high_domain_high
TEP,30,6,0.056495461612939835,0.46705538034439087,0.6189418435096741,fault_high_domain_low
TEP,30,7,0.06444403529167175,0.6938775777816772,0.6433825492858887,fault_high_domain_high
TEP,30,8,0.06548710912466049,0.711953341960907,0.37936219573020935,fault_low_domain_high
TEP,30,9,0.06760039180517197,0.7469387650489807,0.6278460621833801,fault_high_domain_high
TEP,30,10,0.04907657206058502,0.2373177856206894,0.530283510684967,fault_high_domain_low
TEP,30,11,0.06748149544000626,0.7463557124137878,0.5632908344268799,fault_high_domain_high
TEP,30,12,0.05799863860011101,0.5218659043312073,0.5228378176689148,fault_high_domain_high
TEP,30,13,0.05653379485011101,0.46997085213661194,0.40370067954063416,fault_low_domain_low
